PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:65076,,,This manual contains Civil Air Manual Part 45: Commercial Operator Certification And Operation Rules. Revised 7/1/62,Active,CAM 45: Commercial Operator Certification And Operation Rules. Revised 7/1/62,English,"Manuals,Civil aviation,Certification",2022-12-19T18:53:29.761Z,Civil Aeronautics Manuals (CAM),English,CAM 45: Commercial Operator Certification And Operation Rules. Revised 7/1/62,CAM 45: Commercial Operator Certification And Operation Rules. Revised 7/1/62,"Manuals,Civil aviation,Certification",United States. Civil Aeronautics Board,true,"1962-07-01; \,",This manual contains Civil Air Manual Part 45: Commercial Operator Certification And Operation Rules. Revised 7/1/62,1962-07-01,PDF,,,United States,,2022-11-30T17:21:46.360Z,,Manual,CAM 45,United States. Civil Aeronautics Board,application/pdf,CAM137.PDF,305296,urn:sha256:003992b27cc1b399b769bd03f9a58e75224273c1b2190943ca66004e22ed8101,1962,,dot:64918,"https://doi.org/10.21949/1511542,https://rosap.ntl.bts.gov/view/dot/65076",,,,https://doi.org/10.21949/1511542,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88688/CAM137.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65110,,,This manual contains Civil Air Manual Part 50: Air Agency Certificates,Active,CAM 50: Air Agency Certificates [1954],English,"Manuals,Civil aviation,Certification",2022-12-19T18:53:46.792Z,Civil Aeronautics Manuals (CAM),English,CAM 50: Air Agency Certificates [1954],CAM 50: Air Agency Certificates,"Manuals,Civil aviation,Certification",United States. Civil Aeronautics Board,true,"1954-07-01; \,",This manual contains Civil Air Manual Part 50: Air Agency Certificates,1954-07-01,PDF,,,United States,,2022-11-30T17:22:31.968Z,,Manual,CAM 50,United States. Civil Aeronautics Board,application/pdf,CAM175.PDF,597775,urn:sha256:0917d100697b22b201d1e157204b81989536f650203af0eb69efed4af08e8e11,1954,,dot:64918,"https://doi.org/10.21949/1511583,https://rosap.ntl.bts.gov/view/dot/65110",,,,https://doi.org/10.21949/1511583,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88722/CAM175.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65194,,,This manual contains Civil Air Manual Part 22: Regulatory Docket No. 1201; Amendment 22-13; Supplement 1 - Miscellaneous Amendments,Active,CAM 22: Regulatory Docket No. 1201; Amendment 22-13; Supplement 1 - Miscellaneous Amendments,English,"Manuals,Civil aviation,Regulations",2022-12-19T18:54:28.510Z,Civil Aeronautics Manuals (CAM),English,CAM 22: Regulatory Docket No. 1201; Amendment 22-13; Supplement 1 - Miscellaneous Amendments,"CAM 22: Regulatory Docket No. 1201,Amendment 22-13,Supplement 1 - Miscellaneous Amendments","Manuals,Civil aviation,Regulations",United States. Civil Aeronautics Board,true,"1962-01-01; \,",This manual contains Civil Air Manual Part 22: Regulatory Docket No. 1201; Amendment 22-13; Supplement 1 - Miscellaneous Amendments,1962-01-01,PDF,,,United States,,2022-11-30T17:24:36.466Z,,Manual,CAM 22,United States. Civil Aeronautics Board,application/pdf,CAM261.PDF,168858,urn:sha256:fc060159068604a19c58d8d595c0b87cda6a30734a7bc7ea39db6891e5fc44e8,1962,,dot:64918,"https://doi.org/10.21949/1511388,https://rosap.ntl.bts.gov/view/dot/65194",,,,https://doi.org/10.21949/1511388,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88806/CAM261.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65184,,,"This manual contains Civil Air Manual Part 24: Supplement No. 2 - CAM 24 Dated Dec. 15\, 1959. Correction To Page 7 Issued By Supplement No. 1",Active,"CAM 24: Supplement No. 2 - CAM 24 Dated Dec. 15\, 1959. Correction To Page 7 Issued By Supplement No. 1",English,"Manuals,Civil aviation,Regulations",2022-12-19T18:54:23.573Z,Civil Aeronautics Manuals (CAM),English,"CAM 24: Supplement No. 2 - CAM 24 Dated Dec. 15, 1959. Correction To Page 7 Issued By Supplement No. 1","CAM 24: Supplement No. 2 - CAM 24 Dated Dec. 15\, 1959. Correction To Page 7 Issued By Supplement No. 1","Manuals,Civil aviation,Regulations",United States. Civil Aeronautics Board,true,"1961-01-01; \,","This manual contains Civil Air Manual Part 24: Supplement No. 2 - CAM 24 Dated Dec. 15\, 1959. Correction To Page 7 Issued By Supplement No. 1",1961-01-01,PDF,,,United States,,2022-11-30T17:24:23.138Z,,Manual,CAM 24,United States. Civil Aeronautics Board,application/pdf,CAM251.PDF,203678,urn:sha256:89da9ade7c6ffabc14b7a79f79e476eb76a6c83d89e65796339cd9daee07c0b7,1961,,dot:64918,"https://doi.org/10.21949/1511399,https://rosap.ntl.bts.gov/view/dot/65184",,,,https://doi.org/10.21949/1511399,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88700/88796/CAM251.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65291,,,This manual contains Civil Air Manual Part 08: Type Certification Of Surplus Military Aircraft,Active,CAM 08: Type Certification Of Surplus Military Aircraft,English,"Manuals,Civil aviation",2022-12-19T18:55:16.712Z,Civil Aeronautics Manuals (CAM),English,CAM 08: Type Certification Of Surplus Military Aircraft,CAM 08: Type Certification Of Surplus Military Aircraft,"Manuals,Civil aviation",United States. Civil Aeronautics Board,true,"1960-11-01; \,",This manual contains Civil Air Manual Part 08: Type Certification Of Surplus Military Aircraft,1960-11-01,PDF,,,United States,,2022-11-30T17:26:56.651Z,,Manual,CAM 08,United States. Civil Aeronautics Board,application/pdf,CAM359.PDF,285266,urn:sha256:07b9d189e4367b4bfbd4a8c39854f6e78ba5c3fb3da86a861eee1fc4883da8e7,1960,,dot:64918,"https://doi.org/10.21949/1511299,https://rosap.ntl.bts.gov/view/dot/65291",,,,https://doi.org/10.21949/1511299,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88903/CAM359.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65358,,,"This manual contains Civil Air Manual Part 04: Regulation No. 193. Revision Of Pages For CAM 04\, July 1\, 1944 Edition",Active,"CAM 04: Regulation No. 193. Revision Of Pages For CAM 04\, July 1\, 1944 Edition",English,"Manuals,Civil aviation,Standards,Regulation",2022-12-19T18:55:49.930Z,Civil Aeronautics Manuals (CAM),English,"CAM 04: Regulation No. 193. Revision Of Pages For CAM 04, July 1, 1944 Edition","CAM 04: Regulation No. 193. Revision Of Pages For CAM 04\, July 1\, 1944 Edition","Manuals,Civil aviation,Standards,Regulation",United States. Civil Aeronautics Board,true,"1947-12-15; \,","This manual contains Civil Air Manual Part 04: Regulation No. 193. Revision Of Pages For CAM 04\, July 1\, 1944 Edition",1947-12-15,PDF,,,United States,,2022-11-30T17:28:42.886Z,,Manual,CAM 04,United States. Civil Aeronautics Board,application/pdf,CAM426.PDF,3369123,urn:sha256:f8e33c12c604c3730d9b1664251abee5a5d58ada5e701b2473a1788312335b14,1947,,dot:64918,"https://doi.org/10.21949/1511249,https://rosap.ntl.bts.gov/view/dot/65358",,,,https://doi.org/10.21949/1511249,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88971/CAM426.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65346,,,"This manual contains Civil Air Manual Part 1: Certification\, Identification And Marking Of Aircraft And Related Products",Active,"CAM 1: Certification\, Identification And Marking Of Aircraft And Related Products [1959]",English,"Manuals,Civil aviation,Registry",2022-12-19T18:55:43.977Z,Civil Aeronautics Manuals (CAM),English,"CAM 1: Certification, Identification And Marking Of Aircraft And Related Products [1959]","CAM 1: Certification\, Identification And Marking Of Aircraft And Related Products","Manuals,Civil aviation,Registry",United States. Civil Aeronautics Board,true,"1959-12-15; \,","This manual contains Civil Air Manual Part 1: Certification\, Identification And Marking Of Aircraft And Related Products",1959-12-15,PDF,,,United States,,2022-11-30T17:28:20.462Z,,Manual,CAM 01,United States. Civil Aeronautics Board,application/pdf,CAM414.PDF,6145343,urn:sha256:2152389d018280cea8498ec245a5c43508b6c1e273137502d95d65c6c5b934b8,1959,,dot:64918,"https://doi.org/10.21949/1511201,https://rosap.ntl.bts.gov/view/dot/65346",,,,https://doi.org/10.21949/1511201,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88959/CAM414.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65241,,,This manual contains Civil Air Manual Part 40: Scheduled Interstate Air Carrier Certification And Operation Rules,Active,CAM 40: Scheduled Interstate Air Carrier Certification And Operation Rules [1956],English,"Manuals,Civil aviation,Certification,Regulations,Airlines",2022-12-19T18:54:52.027Z,Civil Aeronautics Manuals (CAM),English,CAM 40: Scheduled Interstate Air Carrier Certification And Operation Rules [1956],CAM 40: Scheduled Interstate Air Carrier Certification And Operation Rules,"Manuals,Civil aviation,Certification,Regulations,Airlines",United States. Civil Aeronautics Board,true,"1956-04-01; \,",This manual contains Civil Air Manual Part 40: Scheduled Interstate Air Carrier Certification And Operation Rules,1956-04-01,PDF,,,United States,,2022-11-30T17:25:48.934Z,,Manual,CAM 40,United States. Civil Aeronautics Board,application/pdf,CAM308.PDF,5578730,urn:sha256:4a820350884d54bea01954360e1f6659da02d863d820e85fff486259f7c97351,1956,,dot:64918,"https://doi.org/10.21949/1511436,https://rosap.ntl.bts.gov/view/dot/65241",,,,https://doi.org/10.21949/1511436,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88800/88853/CAM308.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65018,,,This manual contains Civil Air Manual Part 42: Supplement No. 1 - Revision To Civil Aeronautics Manual 42 Dated August 1956,Active,CAM 42: Supplement No. 1 - Revision To Civil Aeronautics Manual 42 Dated August 1956,English,"Manuals,Civil aviation,Standards",2022-12-19T18:53:00.949Z,Civil Aeronautics Manuals (CAM),English,CAM 42: Supplement No. 1 - Revision To Civil Aeronautics Manual 42 Dated August 1956,CAM 42: Supplement No. 1 - Revision To Civil Aeronautics Manual 42 Dated August 1956,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1956-12-01; \,",This manual contains Civil Air Manual Part 42: Supplement No. 1 - Revision To Civil Aeronautics Manual 42 Dated August 1956,1956-12-01,PDF,,,United States,,2022-11-30T17:20:23.658Z,,Manual,CAM 42,United States. Civil Aeronautics Board,application/pdf,CAM079.PDF,457751,urn:sha256:0ced3a5ea60fad7391cd50b7b7deeeff6472e38401a96ed2ab391c1d6248f4d3,1956,,dot:64918,"https://doi.org/10.21949/1511487,https://rosap.ntl.bts.gov/view/dot/65018",,,,https://doi.org/10.21949/1511487,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88600/88630/CAM079.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65301,,,This manual contains Civil Air Manual Part 3: Flight Test Report Guide,Active,CAM 3: Flight Test Report Guide,English,"Manuals,Civil aviation,Standards",2022-12-19T18:55:21.587Z,Civil Aeronautics Manuals (CAM),English,CAM 3: Flight Test Report Guide,CAM 3: Flight Test Report Guide,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1962-08-01; \,",This manual contains Civil Air Manual Part 3: Flight Test Report Guide,1962-08-01,PDF,,,United States,,2022-11-30T17:27:13.901Z,,Manual,CAM 03,United States. Civil Aeronautics Board,application/pdf,CAM369.PDF,8874642,urn:sha256:8bb70bd1c9ff9c46c400b17b33d606dc62de447c7a6add119b924856cec917e2,1962,,dot:64918,"https://doi.org/10.21949/1511211,https://rosap.ntl.bts.gov/view/dot/65301",,,,https://doi.org/10.21949/1511211,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88913/CAM369.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65424,,,This manual contains Civil Air Manual Part 18: Supplement No. 1 - Revision to CAM 18 dated February 1957,Active,CAM 18: Supplement No. 1 - Revision to CAM 18 dated February 1957,English,"Manuals,Civil aviation,Standards",2022-12-19T18:56:22.445Z,Civil Aeronautics Manuals (CAM),English,CAM 18: Supplement No. 1 - Revision to CAM 18 dated February 1957,CAM 18: Supplement No. 1 - Revision to CAM 18 dated February 1957,"Manuals,Civil aviation,Standards",United States. Civil Aeronautics Board,true,"1957-05-01; \,",This manual contains Civil Air Manual Part 18: Supplement No. 1 - Revision to CAM 18 dated February 1957,1957-05-01,PDF,,,United States,,2022-11-30T17:30:42.678Z,,Manual,CAM 18,United States. Civil Aeronautics Board,application/pdf,CAM493.PDF,26272,urn:sha256:d1a47b7e7e28d37999d972f78fda811b08df5ea85deafd1c410e3fb50ddc38c9,1957,,dot:64918,"https://doi.org/10.21949/1511361,https://rosap.ntl.bts.gov/view/dot/65424",,,,https://doi.org/10.21949/1511361,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/89000/89000/89038/CAM493.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:65343,,,"This manual contains Civil Air Manual Part 1: Supplement No. 3 - CAM 1 Dated Dec. 15\, 1959. Location And Size Of Aircraft Nationality And Registration Marks",Active,"CAM 1: Supplement No. 3 - CAM 1 Dated Dec. 15\, 1959. Location And Size Of Aircraft Nationality And Registration Marks",English,"Manuals,Civil aviation,Registry",2022-12-19T18:55:42.446Z,Civil Aeronautics Manuals (CAM),English,"CAM 1: Supplement No. 3 - CAM 1 Dated Dec. 15, 1959. Location And Size Of Aircraft Nationality And Registration Marks","CAM 1: Supplement No. 3 - CAM 1 Dated Dec. 15\, 1959. Location And Size Of Aircraft Nationality And Registration Marks","Manuals,Civil aviation,Registry",United States. Civil Aeronautics Board,true,"1961-05-01; \,","This manual contains Civil Air Manual Part 1: Supplement No. 3 - CAM 1 Dated Dec. 15\, 1959. Location And Size Of Aircraft Nationality And Registration Marks",1961-05-01,PDF,,,United States,,2022-11-30T17:28:16.665Z,,Manual,CAM 01,United States. Civil Aeronautics Board,application/pdf,CAM411.PDF,50963,urn:sha256:9a946ef01fceee4139d88da7f6d5d355b5342ea7e83224b0fd48c2255c8697d4,1961,,dot:64918,"https://doi.org/10.21949/1511198,https://rosap.ntl.bts.gov/view/dot/65343",,,,https://doi.org/10.21949/1511198,1452,,,,,,United States. Civil Aeronautics Board,PDF,Manual,United States. Civil Aeronautics Board,United States,https://ntlrepository.blob.core.windows.net/lib/88000/88900/88956/CAM411.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
